mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
223,32.237999999997555,5,100,30,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010607658858470037,0.011227591265987269,16433420.03700077,16397893.116390035,4053.8154912379487,4049.431208995905,NaN,NaN,2773.9022401060556,2766.8051332605082
224,35.58299999999872,5,200,30,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010808956627251898,0.011423072196473316,16430076.559747767,16394651.242551234,4053.403083798571,4049.030901654275,NaN,NaN,2774.0671946197003,2766.9814747761316
225,30.52599999999802,5,100,3,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.025734017362141204,0.02706403612598851,16182177.135085555,16135260.049504202,4022.707687004557,4016.8719234628584,NaN,NaN,2754.9000969719723,2746.9338112089263
226,36.69999999999709,5,200,3,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.025757386245539582,0.026977368612386865,16181788.987067107,16136697.351569016,4022.6594420938877,4017.0508276058713,NaN,NaN,2755.7897170940882,2748.1551827710537
227,32.58499999999185,5,100,5,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.030885442722487833,0.03255651992321262,16096613.973520992,16044172.189997988,4012.0585705496615,4005.5177180981223,NaN,NaN,2748.211948003056,2740.5796284884227
228,43.70899999998801,5,200,5,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.031260474734789656,0.03291580959323015,16090384.838395115,16038213.696865767,4011.2821938122374,4004.7738633867666,NaN,NaN,2750.6397040975417,2743.412440944008
229,38.67299999999523,5,100,7,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.03293317517193706,0.035063134020188014,16062601.937985756,16002602.2698797,4007.8176028838634,4000.3252705098494,NaN,NaN,2750.8222532026507,2743.137480807521
230,60.896999999997206,5,200,7,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.033472262640165784,0.035678899571017886,16053647.905865531,15992390.357008679,4006.7003763527828,3999.0486815002237,NaN,NaN,2749.9968900547324,2742.8486106940504
231,74.12900000000081,5,100,10,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.03244557630815481,0.03639579692308048,16070700.764512807,15980501.264988406,4008.8278541879054,3997.561915091298,NaN,NaN,2744.3941178519617,2734.3813695685103
232,135.21600000000035,5,200,10,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.034058774247472945,0.03753250079622761,16043906.177333113,15961650.062778264,4005.484512182404,3995.2033819041385,NaN,NaN,2743.492260131761,2735.815451771597
233,407.6640000000043,5,100,15,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.019909119741543524,0.03160834479915142,16278926.407635376,16059896.813988945,4034.715158178502,4007.4801077471293,NaN,NaN,2775.0480890318418,2755.9208672184004
234,815.1750000000029,5,200,15,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.026316317711705173,0.033581341329881775,16172505.353898088,16027176.45696427,4021.505359178089,4003.395615844663,NaN,NaN,2766.663542743538,2754.616225820041
235,1131.8859999999986,5,100,20,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.00228112852273199,0.019874495073951115,16571720.451071227,16254492.063550947,4070.837807020961,4031.686007559486,NaN,NaN,2819.587242339913,2793.340659752082
236,2297.3629999999976,5,200,20,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.013020869033015914,0.02500060767160661,16393337.559315406,16169480.137918273,4048.8686764719114,4021.129211790921,NaN,NaN,2806.674809500595,2788.7432923690208
237,2254.203999999998,5,100,30,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.012860562762227135,0.009979662374855591,16823218.024490114,16418588.88458995,4101.611637453028,4051.9857952107814,NaN,NaN,2864.610472534623,2830.092826760306
238,4607.608000000007,5,200,30,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.001856498887272573,0.016607041288787205,16578773.383330246,16308679.819457753,4071.703990141013,4038.40065118083,NaN,NaN,2846.1351745077964,2824.258569602153
239,30.546000000002095,5,100,3,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.025735366880621058,0.027064861824486863,16182154.720111126,16135246.356043905,4022.7049009480083,4016.870218969478,NaN,NaN,2754.8934189737524,2746.9290105049236
240,35.54099999999744,5,200,3,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.025758024723065542,0.026977796905858997,16181778.38220498,16136690.248710444,4022.6581239529887,4017.0499435170636,NaN,NaN,2755.786643765824,2748.1527848631795
241,33.63199999999779,5,100,5,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.030912723384844076,0.03264524351804721,16096160.852383152,16042700.789691761,4012.002100246603,4005.334042210682,NaN,NaN,2748.0072014434954,2740.25972094385
242,43.65200000000186,5,200,5,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.031275890835042675,0.0329614487024632,16090128.782996003,16037456.813655313,4011.250276783537,4004.679364650223,NaN,NaN,2750.529930792137,2743.2449707131045
243,38.64800000000105,5,100,7,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.03295536256128018,0.035120293551558324,16062233.414121725,16001654.330922551,4007.771626991953,4000.2067860202615,NaN,NaN,2750.818926897469,2742.963170999034
244,60.963999999992666,5,200,7,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.033496697015092725,0.03571875595305951,16053242.060449291,15991729.375081036,4006.6497301922077,3998.966038250517,NaN,NaN,2749.9657619728755,2742.7472999477277
245,76.61800000000221,5,100,10,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.032571983689828055,0.036655573284999465,16068601.187315335,15976193.10976554,4008.5659764204124,3997.0230309275853,NaN,NaN,2744.2419483074873,2733.8227073930707
246,137.62099999999919,5,200,10,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.034152635970685075,0.03761211397886688,16042347.170800718,15960329.750390861,4005.2898984718595,3995.03814129363,NaN,NaN,2743.776204604158,2736.108264852293
247,390.002999999997,5,100,15,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.019865090678004238,0.03125678553460831,16279657.713169986,16065727.105361491,4034.8057838228083,4008.2074678541144,NaN,NaN,2775.3445239511707,2755.405552699039
248,843.6430000000109,5,200,15,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.026402184386853822,0.0335709940861767,16171079.141988795,16027348.056611294,4021.328032129286,4003.417047549667,NaN,NaN,2766.631018706257,2754.280286755492
249,1158.471000000005,5,100,20,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0016142551657510884,0.01790936766639606,16582796.956852652,16287081.918308763,4072.198049807088,4035.725699091647,NaN,NaN,2820.97084263071,2794.815555307518
250,2339.13900000001,5,200,20,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.012707770240704908,0.023675492501424755,16398538.007866673,16191455.970511913,4049.510835627764,4023.860828919399,NaN,NaN,2807.517264336511,2790.7850824725224
251,2295.8859999999986,5,100,30,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.016886639149635396,0.00623490604167376,16890089.579508416,16480692.270117326,4109.755416020328,4059.6418893933646,NaN,NaN,2872.449216483451,2838.6127038132936
252,4906.051999999996,5,200,30,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-8.520545198329454e-4,0.01356252679766512,16623761.396659981,16359170.329483857,4077.2247174591666,4044.647120514206,NaN,NaN,2852.18207357457,2832.4166403952363
